Росбанк|Руководитель 2 линии тех. поддержки|Полный рабочий день, Можно удаленно|Инженер технической поддержки, Старший (Senior), Техническая поддержка, It-консультирование|2022-11-14T11:50:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114073
Rush Agency|Fullstack Developer|Полный рабочий день, Можно удаленно|Фулстек разработчик, Средний (Middle), Laravel, Vue.js, PostgreSQL, C#, PHP|2022-11-14T11:51:36+03:00|['150000', 'null', '₽']|https://career.habr.com/vacancies/1000114074
Страта Солюшенс|Тестировщик ПО / QA Engineer|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Средний (Middle), Python|2022-11-14T12:23:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000110908
Страта Солюшенс|Разработчик С++/Qt|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), C++, Qt|2022-11-14T12:24:26+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000104405
Action tech|QA инженер (java)|Москва, Можно удаленно|Инженер по обеспечению качества, Средний (Middle), Автоматизация тестирования, Функциональное тестирование, Разработка тест-кейсов, Selenium, SOAP, Java, Kotlin|2022-11-14T12:29:29+03:00|['100000', '250000', '₽']|https://career.habr.com/vacancies/1000072740
Evrone.com|Frontend-разработчик / Верстальщик|Москва, Полный рабочий день|Фронтенд разработчик, JavaScript, HTML|2022-11-14T12:47:51+03:00|['150000', '200000', '₽']|https://career.habr.com/vacancies/1000114079
Омега|Senior Java Developer|Санкт-Петербург, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Java Spring Framework, Spring Boot, Git, SQL|2022-11-14T13:03:32+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000106374
Омега|Middle+/Senior Frontend Developer(Vue.js)|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Средний (Middle), Git, Vue.js, React, TypeScript, JavaScript, Node.js, Веб-разработка, WebSockets|2022-11-14T13:07:47+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114081
IT_One|Ведущий эксперт по разработке|Полный рабочий день, Можно удаленно|Десктоп разработчик, Ведущий (Lead), Большие данные, Apache Airflow, Apache Hadoop, REST|2022-11-14T13:12:02+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114082
Омега|Middle+/Senior Python Developer|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Python, Машинное обучение, Django, Flask, Git|2022-11-14T13:12:32+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114083
IT_One|Специалист по нагрузочному тестированию|Полный рабочий день, Можно удаленно|Инженер по производительности, Ведущий (Lead), Нагрузочное тестирование, Gradle, SQL, Java, Grafana, Git, Jenkins|2022-11-14T13:31:20+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114084
NAUMEN|Системный аналитик команды развития платформы Naumen SMP|Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Разработка ТЗ, Бизнес аналитика, Системная аналитика|2022-11-14T13:39:43+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000110699
NAUMEN|Бизнес/Системный аналитик на развитие HR систем.|Полный рабочий день, Можно удаленно|Бизнес-аналитик, Средний (Middle), SQL, Groovy, ООП, Python, Java, PHP, BPMN, Анализ требований|2022-11-14T13:47:29+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114086
Angara Security|Тестировщик |Москва|Инженер по автоматизации тестирования, Python|2022-11-14T13:47:46+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114087
IT_One|Product Manager (Аутентификация/Авторизация)|Москва, Полный рабочий день|Менеджер продукта, Ведущий (Lead), Управление продуктами|2022-11-14T13:49:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114088
NAUMEN|Инженер Linux в группу технического сопровождения|Полный рабочий день, Можно удаленно|Инженер технической поддержки, Linux, PostgreSQL, Python, SQL|2022-11-14T13:57:52+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112150
Crestaff Hiring Factory|Персональный ассистент|Алматы, Полный рабочий день|Офис менеджер, Средний (Middle), Ведение переговоров, Планирование|2022-11-14T15:38:54+03:00|['230000', '300000', '₸']|https://career.habr.com/vacancies/1000114094
Фирма «1С»|Инженер по нагрузочному и функциональному тестированию, AQA|Полный рабочий день, Можно удаленно|Инженер по производительности, Старший (Senior), Java|2022-11-14T15:46:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112956
JustWork|Python-разработчик|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Python, Django, PostgreSQL, SQL, ООП, Docker, Git, Redis, RabbitMQ, Celery|2022-11-14T16:51:42+03:00|['120000', '190000', '₽']|https://career.habr.com/vacancies/1000110458
Selectel|QA Automation Engineer|Санкт-Петербург, Полный рабочий день|Инженер по автоматизации тестирования, Средний (Middle), JavaScript, TypeScript|2022-11-14T16:56:10+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114098
СберЗдоровье|Backend Developer (PHP)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), PHP, Symfony, PostgreSQL, ООП|2022-11-14T17:13:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000095794
